case_id,set_id,author_ids,author_names,train,test,val
14,21,"[69, 1321, 260, 324, 593, 125, 2957, 979, 102, 963, 30, 1057, 1177, 53]","Arthur Conan Doyle,Marie Corelli,Oliver Optic,Anthony Trollope,Bret Harte,Joseph Conrad,Mary Elizabeth Braddon,John Kendrick Bangs,Louisa May Alcott,Margaret Oliphant,H.G. Wells,Fergus Hume,Mrs Henry Wood,Mark Twain","[56177, 3162, 18640, 44950, 525, 58288, 66409, 4946, 974, 5230, 3179, 67113, 102, 18207, 34835, 36106, 34465, 39377, 11521, 219, 61716, 54212, 2349, 2286, 3831, 38832, 451, 1055, 93, 58431, 86, 2804, 48021, 76, 26041, 356, 41374, 3174, 2794, 11720, 1142, 55311, 2695, 41286, 59918, 3190, 9504, 4770, 67237, 1083, 1661, 2786, 3324, 9192, 8377, 2723, 24124, 55511, 537, 24252, 9052, 23474, 1044, 720, 54841, 50676, 8525, 28006, 18579, 1644, 36346, 55510, 4251, 53744, 64152, 484, 2277, 24130, 55404, 6995, 48197, 50037, 1058, 33432, 8394, 4394, 493, 30853, 19500, 24775, 2343, 4599, 42332, 244, 514, 2310, 35302, 36221, 40682, 14595, 524, 2345, 1013, 775, 34962, 7381, 18881, 26653, 23758, 3178, 11247, 1264, 2193, 36336, 10052, 18264, 527, 2279, 58086, 63902, 5830, 4285, 638, 17801, 3180, 91, 5231, 6378, 30100, 34542, 3169, 2635, 66376, 423, 52060, 8954, 5897, 65552, 33623, 35, 33500, 24866, 8188, 3189, 53097, 15627, 55305, 1059, 2178, 6921, 58582, 2788, 9189, 58046, 48199, 54247, 39682, 26063, 35920, 59780, 4223, 3409, 2711, 53583, 26238, 2280, 28203, 159, 2158, 3499, 48020, 15920, 3166, 34587, 74, 24554, 4360, 718, 52756, 40683, 5079, 57875, 25579, 14060, 58774, 2350, 7308, 2867, 39692, 41071, 60900, 619, 2868, 4930, 66320, 8694, 5658, 5140, 36, 2344, 5114]","[2726, 55783, 3322, 55155, 57321, 29890, 2860, 59759, 28069, 119, 2712, 19069, 39162, 61522, 23000, 5165, 58701, 35485, 2845, 66156, 52978, 23351, 17731, 57405, 39871, 2793, 21901, 55831, 780, 1837, 12419, 20559, 15540, 220, 4653, 39693, 3795, 9475, 8677, 9362, 1086, 38443, 12163, 18449, 3823, 2185, 24769, 35338, 495, 42200, 2347, 2618, 3045, 28629, 2348, 58558]","[16798, 13152, 60018, 18678, 68771, 68040, 65935, 56241, 55960, 18000, 2874, 40418, 1047, 24631, 35374, 9377, 2858, 24103, 2021, 2787, 2180, 2480, 5148]"
14,22,"[365, 102, 53, 28, 1321, 98, 30, 2957, 1177, 125, 69, 593, 8949, 120]","Henry Rider Haggard,Louisa May Alcott,Mark Twain,Nathaniel Hawthorne,Marie Corelli,Wilkie Collins,H.G. Wells,Mary Elizabeth Braddon,Mrs Henry Wood,Joseph Conrad,Arthur Conan Doyle,Bret Harte,James Grant,Jack London","[14060, 3606, 6378, 55179, 9780, 68293, 1622, 38443, 310, 53097, 5737, 1161, 7894, 1630, 8525, 2180, 5148, 2185, 2416, 2722, 65294, 16798, 2081, 4770, 2480, 2787, 91, 8188, 36336, 2280, 36, 67237, 1917, 1975, 41374, 1264, 61522, 8954, 64836, 3795, 54593, 68789, 48021, 9257, 21971, 524, 451, 1895, 2804, 68771, 65415, 35920, 5174, 58046, 66320, 2193, 9475, 3322, 65393, 38832, 1074, 1013, 11720, 102, 2178, 1926, 68294, 119, 8694, 9256, 2286, 57321, 711, 215, 3178, 514, 1162, 12163, 64944, 67228, 55527, 58431, 39162, 13152, 5165, 9189, 2788, 2343, 60900, 77, 1055, 1848, 9362, 5230, 35, 1083, 5228, 3823, 2723, 93, 2726, 58582, 2348, 493, 5745, 39692, 3180, 6769, 1075, 36106, 7893, 25344, 17731, 1056, 58086, 42332, 6455, 2769, 7085, 1142, 61716, 9192, 74, 65932, 423, 40418, 1164, 8394, 2310, 2349, 2344, 55528, 42200, 1368, 15627, 5830, 54919, 50037, 12419, 54212, 35485, 3174, 495, 220, 4653, 7372, 888, 1627, 43092, 1690, 32242, 2721, 527, 4251, 9258, 2347, 1059, 50676, 2182, 11247, 1058, 9504, 4605, 58774, 2845, 4285, 9052, 1587, 5114, 28203, 356, 2277, 7308, 1449, 3189, 1586, 54918, 976, 36221, 2279, 638, 4394, 68040, 39693, 5079, 7119, 1438, 2152, 64152, 718, 1711, 26041, 2874, 2857, 2711, 720, 1047, 5658, 2695, 3179, 54247]","[48020, 59422, 2794, 3190, 155, 2858, 2350, 525, 170, 66409, 3155, 58701, 9377, 59780, 34962, 64254, 583, 746, 67113, 2635, 39377, 974, 1837, 35338, 910, 40682, 8677, 2181, 30376, 66156, 1661, 57875, 2841, 1160, 54921, 21970, 7183, 2166, 2786, 780, 2793, 1625, 68790, 76, 26238, 34587, 537, 34542, 40683, 1086, 2021, 9237, 65080, 4360, 18449, 1644]","[3499, 1044, 6921, 86, 9251, 57405, 5746, 58288, 54920, 9247, 2712, 7891, 2345, 1163, 3831, 775, 244, 219, 2377, 2867, 17801, 8184, 159]"
14,23,"[1057, 2957, 30, 69, 98, 120, 73, 324, 125, 1177, 28, 593, 53, 1321]","Fergus Hume,Mary Elizabeth Braddon,H.G. Wells,Arthur Conan Doyle,Wilkie Collins,Jack London,Frances Hodgson Burnett,Anthony Trollope,Joseph Conrad,Mrs Henry Wood,Nathaniel Hawthorne,Bret Harte,Mark Twain,Marie Corelli","[76, 495, 24769, 2695, 64944, 7894, 4946, 9247, 74, 1586, 58701, 66409, 4653, 2021, 1163, 310, 48021, 2377, 4285, 2711, 5302, 2860, 1047, 7891, 2867, 55783, 18449, 3823, 8394, 493, 2344, 25344, 2723, 479, 1074, 159, 50037, 6921, 2350, 58558, 38443, 6378, 1162, 36346, 26063, 3174, 58086, 1926, 423, 17801, 34835, 1661, 4223, 6455, 11720, 68040, 2416, 54247, 8954, 58582, 113, 48020, 1625, 1055, 2868, 36336, 451, 4251, 26238, 23000, 64152, 3831, 1438, 35920, 888, 14060, 5897, 137, 910, 7308, 9192, 525, 1161, 459, 2152, 2349, 460, 1058, 23474, 5658, 9237, 34962, 39162, 2181, 16798, 5231, 2514, 4394, 67113, 775, 3409, 17731, 170, 61522, 7085, 17226, 38832, 9258, 60900, 50471, 58431, 7381, 58774, 2712, 2280, 9377, 746, 1644, 1086, 9256, 40418, 2182, 39692, 3045, 9257, 18640, 506, 3189, 19069, 244, 1059, 2158, 15651, 2348, 1975, 5230, 91, 720, 1917, 57875, 53097, 5140, 86, 30376, 2286, 93, 2180, 9189, 3606, 7372, 1895, 1056, 41071, 12419, 15627, 1587, 146, 50676, 1630, 119, 24103, 1449, 13152, 5114, 2635, 36, 1013, 55831, 220, 2845, 56241, 21971, 42332, 8525, 5079, 58046, 58288, 1837, 6491, 21970, 35485, 2343, 2193, 9362, 3180, 2279, 55511, 2858, 18000, 2081, 32242, 384, 638, 19500, 57405, 2480, 537, 1550, 1622, 12163, 2310]","[4360, 43092, 11247, 155, 15651, 25810, 55510, 55404, 36106, 2794, 3178, 2793, 59780, 34542, 1627, 35338, 1160, 61716, 5148, 3166, 5737, 7893, 1142, 215, 1083, 974, 9251, 780, 619, 9504, 55960, 4599, 39693, 9052, 25725, 33500, 219, 2185, 1044, 1264, 7119, 39377, 2874, 35, 37332, 42200, 356, 2277, 976, 5165, 77, 102, 56177, 41374, 1075, 9475]","[3190, 2178, 30100, 67237, 7183, 55305, 2347, 3179, 583, 55311, 527, 2345, 66156, 718, 25579, 3322, 1164, 34587, 68771, 66320, 4605, 524, 9487]"
14,24,"[98, 69, 1321, 8949, 125, 30, 102, 2957, 1057, 1177, 28, 979, 260, 324]","Wilkie Collins,Arthur Conan Doyle,Marie Corelli,James Grant,Joseph Conrad,H.G. Wells,Louisa May Alcott,Mary Elizabeth Braddon,Fergus Hume,Mrs Henry Wood,Nathaniel Hawthorne,John Kendrick Bangs,Oliver Optic,Anthony Trollope","[33500, 7894, 55960, 67237, 11247, 8694, 2804, 34835, 48021, 54212, 39162, 2181, 718, 2350, 68790, 6995, 77, 2182, 55831, 64152, 20559, 58558, 55311, 1622, 26041, 68789, 2344, 25579, 2480, 220, 54920, 35920, 4605, 36346, 1013, 3409, 34542, 9504, 2860, 35374, 65294, 57321, 18449, 3499, 18640, 1917, 4251, 43092, 9256, 24103, 525, 39871, 23351, 9237, 3169, 42200, 3324, 64944, 170, 2726, 54918, 3606, 2845, 66320, 18207, 36221, 14060, 58701, 2081, 1083, 55404, 244, 48020, 5140, 4223, 720, 11720, 5897, 65080, 24866, 484, 54593, 974, 54919, 7381, 18579, 356, 24554, 9475, 36, 23000, 44950, 7891, 514, 8677, 39693, 4653, 28203, 7085, 55527, 24769, 42332, 30100, 30376, 1644, 2787, 26238, 2786, 15540, 5148, 52978, 8377, 2347, 28069, 56241, 4285, 1264, 68040, 1047, 9052, 5165, 58086, 66156, 1975, 58431, 55305, 35338, 58582, 41071, 57405, 21901, 451, 9258, 3322, 40682, 8954, 24252, 33623, 4360, 24124, 5230, 4930, 58774, 39682, 7308, 9257, 8394, 2021, 23758, 26063, 19069, 888, 3162, 66409, 65393, 7893, 9377, 30853, 68771, 36106, 219, 2348, 33432, 54247, 16798, 58046, 537, 55528, 638, 3045, 17731, 67113, 1630, 1926, 24631, 976, 5658, 38832, 5231, 55179, 1438, 423, 39377, 40683, 5114, 67228, 2158, 64836, 17801, 1587, 61716, 40418, 1058, 780, 7119, 34962, 2343, 6921, 55783, 18264, 64254]","[6378, 38443, 55511, 159, 41374, 19500, 9192, 1661, 35302, 4770, 24775, 50037, 3823, 4394, 68293, 13152, 775, 1586, 35, 54921, 24130, 3831, 15920, 18881, 155, 35485, 2868, 34465, 5830, 3795, 25344, 56177, 34587, 8188, 7183, 524, 2345, 68294, 32242, 4946, 39692, 18000, 53097, 619, 9247, 15627, 527, 26653, 495, 65932, 493, 1895, 4599, 1627, 18678, 50676]","[3166, 583, 55510, 12163, 1142, 9251, 1625, 59780, 9189, 58288, 23474, 5079, 1059, 7372, 65415, 65552, 1055, 2618, 2349, 14595, 9362, 57875, 2788]"
14,25,"[1321, 120, 102, 963, 1177, 979, 260, 98, 53, 125, 69, 73, 28, 1057]","Marie Corelli,Jack London,Louisa May Alcott,Margaret Oliphant,Mrs Henry Wood,John Kendrick Bangs,Oliver Optic,Wilkie Collins,Mark Twain,Joseph Conrad,Arthur Conan Doyle,Frances Hodgson Burnett,Nathaniel Hawthorne,Fergus Hume","[15651, 976, 514, 1550, 28069, 423, 30376, 93, 3180, 52978, 3162, 170, 3795, 61716, 493, 21970, 55831, 1917, 583, 28203, 1055, 4223, 6921, 6491, 25344, 7894, 55783, 4930, 15540, 2181, 64944, 56241, 24631, 56177, 3823, 55311, 36221, 30853, 63902, 13152, 2416, 48199, 18207, 24130, 18579, 18264, 53744, 1142, 39377, 8377, 484, 7119, 19069, 9257, 2345, 25725, 1449, 23758, 54841, 8394, 1630, 2021, 2480, 5737, 26041, 2344, 2874, 102, 3169, 2349, 2377, 55511, 39682, 39693, 39692, 23474, 43092, 4251, 58701, 8694, 888, 58774, 5148, 9487, 41286, 15920, 1837, 537, 1086, 7085, 26653, 38443, 9258, 16798, 20559, 7893, 3178, 48197, 60900, 65552, 40683, 32242, 9247, 17226, 3179, 2787, 9237, 5302, 33623, 4605, 15627, 7891, 910, 4394, 76, 3322, 35302, 55404, 77, 1661, 974, 67113, 1056, 3174, 68771, 59918, 1044, 33432, 495, 219, 6455, 61522, 2726, 59780, 1438, 113, 29890, 2152, 9256, 38832, 638, 119, 42332, 2343, 2786, 18678, 8677, 53097, 3324, 1625, 58046, 4653, 4770, 11521, 2348, 34587, 9192, 746, 55510, 3189, 64152, 55305, 36106, 137, 24866, 1058, 356, 34835, 1083, 460, 527, 58086, 451, 24124, 1161, 220, 1074, 10052, 5830, 2788, 1622, 3606, 23351, 25810, 26063, 59759, 24769, 15651, 21971, 53583, 4285, 44950, 8188, 215, 66156, 28629, 5079, 2347, 146, 479, 52060]","[5658, 8525, 37332, 1075, 7372, 1644, 86, 2514, 1160, 3499, 5114, 74, 2350, 21901, 14595, 40418, 60018, 2868, 6378, 34465, 244, 1163, 2845, 4946, 3190, 65935, 57321, 35374, 18881, 1975, 720, 1627, 55155, 58582, 4360, 55960, 155, 54212, 24252, 2182, 9251, 50471, 17731, 5165, 42200, 36346, 1926, 40682, 2618, 58288, 459, 1587, 1164, 18449, 24554, 66376]","[58431, 384, 2804, 39871, 28006, 91, 9504, 57875, 1162, 6995, 506, 1586, 3831, 1895, 11247, 310, 525, 7183, 52756, 41071, 2081, 66320, 24775]"
14,26,"[8949, 69, 28, 1057, 2957, 324, 1321, 53, 98, 1177, 125, 593, 260, 963]","James Grant,Arthur Conan Doyle,Nathaniel Hawthorne,Fergus Hume,Mary Elizabeth Braddon,Anthony Trollope,Marie Corelli,Mark Twain,Wilkie Collins,Mrs Henry Wood,Joseph Conrad,Bret Harte,Oliver Optic,Margaret Oliphant","[5079, 1625, 9377, 7085, 976, 54921, 24252, 583, 974, 423, 40418, 1086, 527, 55960, 2343, 28629, 29890, 11720, 58046, 2695, 53583, 2867, 2350, 720, 52978, 41071, 66156, 2081, 11247, 86, 2845, 58701, 9251, 2711, 53744, 1083, 484, 15920, 56241, 74, 36106, 57875, 2874, 59780, 26063, 58582, 1837, 9052, 61716, 32242, 55528, 38832, 65415, 5148, 1926, 33500, 39377, 356, 2635, 23000, 15540, 2180, 2178, 1058, 58086, 64836, 65932, 34587, 54919, 2279, 1142, 4394, 48197, 65080, 16798, 55831, 3166, 23758, 619, 61522, 55305, 28006, 17731, 9362, 1630, 5897, 67228, 2712, 60900, 18449, 1627, 2158, 4223, 6378, 1917, 18000, 55155, 42332, 66376, 55511, 3190, 5114, 11521, 3823, 220, 24124, 67237, 4285, 64944, 7893, 35485, 34835, 68294, 54918, 54841, 537, 59918, 19069, 25579, 4251, 1438, 24554, 2345, 30100, 3179, 50037, 9189, 15627, 1587, 64254, 18678, 493, 525, 2860, 13152, 2193, 58431, 2348, 39692, 8525, 2858, 5165, 638, 18264, 56177, 54247, 55527, 4605, 2344, 9257, 7183, 2185, 41286, 68789, 58288, 244, 43092, 7894, 93, 4653, 4360, 2349, 119, 68790, 58558, 3180, 7381, 30376, 55783, 25344, 44950, 65552, 1586, 36336, 68771, 50676, 23474, 65935, 57405, 23351, 9504, 63902, 495, 2310, 1055, 41374, 3178, 34542, 24769, 19500, 48020, 26653, 2723, 18640, 888, 9237, 2182, 9247, 7891, 24631, 2286]","[77, 2868, 5140, 39693, 21901, 55404, 2793, 60018, 1661, 9475, 10052, 102, 24866, 17801, 155, 52756, 58774, 67113, 2181, 66320, 5231, 1044, 7119, 53097, 2794, 24103, 3322, 54920, 3606, 3174, 38443, 2277, 1644, 55311, 55179, 48021, 8394, 9192, 36346, 91, 451, 219, 2280, 24775, 14595, 65393, 54593, 1895, 2021, 4599, 26238, 5658, 3831, 9258, 52060, 1975]","[48199, 68040, 59759, 7372, 64152, 2347, 18579, 55510, 2480, 1622, 12419, 9256, 170, 3189, 3045, 4946, 76, 65294, 6921, 3409, 8954, 68293, 42200]"
14,27,"[8949, 53, 260, 98, 73, 125, 120, 1057, 2957, 69, 102, 324, 30, 28]","James Grant,Mark Twain,Oliver Optic,Wilkie Collins,Frances Hodgson Burnett,Joseph Conrad,Jack London,Fergus Hume,Mary Elizabeth Braddon,Arthur Conan Doyle,Louisa May Alcott,Anthony Trollope,H.G. Wells,Nathaniel Hawthorne","[65552, 66156, 718, 66409, 67228, 9189, 423, 3189, 3045, 1056, 459, 1086, 506, 54593, 1622, 3178, 2343, 21970, 30376, 1044, 65415, 56241, 1164, 24631, 54918, 910, 57321, 7381, 119, 7085, 67237, 54247, 36221, 8188, 7119, 3166, 25810, 137, 65932, 9377, 583, 155, 57405, 18579, 1644, 34835, 1047, 113, 493, 3499, 68790, 64944, 1074, 50471, 9052, 18264, 1661, 888, 7308, 775, 479, 55783, 24769, 4599, 3795, 23351, 5737, 5140, 32242, 91, 2345, 50676, 55311, 8694, 159, 15651, 1449, 24124, 34962, 780, 65393, 484, 65294, 23000, 13152, 11247, 2845, 4770, 1438, 65080, 1625, 24866, 310, 1264, 7183, 1162, 1075, 55831, 2350, 215, 5897, 21901, 18678, 64836, 638, 25725, 21971, 35338, 18640, 9475, 55528, 1055, 55404, 26238, 9237, 2347, 19500, 33500, 746, 55510, 54921, 2181, 23758, 2021, 36346, 50037, 54919, 35485, 170, 54212, 2804, 1917, 9487, 527, 9362, 39162, 77, 7894, 41374, 460, 55960, 6378, 5302, 41071, 14595, 1895, 1586, 2480, 9257, 35, 4946, 1926, 7891, 8525, 1837, 17731, 2726, 3179, 1142, 55511, 37332, 525, 1059, 2081, 1058, 9251, 619, 2874, 44950, 2788, 514, 1550, 48021, 9247, 6455, 3180, 24252, 25579, 9504, 68294, 58558, 5148, 74, 40683, 40682, 4605, 23474, 30100, 4223, 9256, 54920, 356, 17801, 8677, 524, 495, 61522, 102, 1587, 537, 219]","[26063, 68789, 12163, 76, 56177, 2514, 25344, 3174, 1160, 3190, 1013, 244, 34542, 146, 5830, 55179, 68040, 451, 2344, 720, 24103, 55527, 64254, 52978, 7372, 1627, 974, 5231, 8954, 3606, 5658, 1161, 3409, 2416, 976, 6491, 384, 48020, 2786, 26041, 24554, 2868, 2377, 60900, 9258, 43092, 38443, 36, 35920, 2860, 28203, 26653, 1630, 2349, 15540, 55305]","[5230, 2348, 93, 19069, 14060, 8394, 2787, 2158, 15651, 2152, 1975, 24775, 15920, 68293, 86, 1163, 17226, 7893, 1083, 2182, 11720, 18000, 220]"
14,28,"[73, 8949, 28, 324, 69, 102, 1321, 2957, 120, 260, 30, 365, 1057, 125]","Frances Hodgson Burnett,James Grant,Nathaniel Hawthorne,Anthony Trollope,Arthur Conan Doyle,Louisa May Alcott,Marie Corelli,Mary Elizabeth Braddon,Jack London,Oliver Optic,H.G. Wells,Henry Rider Haggard,Fergus Hume,Joseph Conrad","[506, 25725, 24252, 9780, 4770, 6455, 21901, 2021, 2344, 39162, 1926, 638, 479, 55511, 746, 460, 2769, 384, 35485, 55179, 38443, 1711, 2347, 9487, 720, 65415, 1550, 5174, 514, 2841, 23000, 64152, 54920, 9256, 1661, 9251, 219, 35920, 54921, 23351, 1047, 54593, 5140, 6491, 57405, 30100, 7085, 68790, 55783, 9258, 8188, 2788, 26063, 3499, 495, 4394, 3409, 5302, 18678, 451, 52978, 619, 2857, 9237, 159, 9257, 9247, 1083, 146, 9504, 55528, 34962, 4653, 2349, 40682, 5231, 13152, 30376, 11247, 4946, 14060, 2480, 1055, 9362, 17731, 7183, 67237, 215, 3831, 1059, 7372, 61716, 24631, 14595, 58558, 4251, 68293, 15920, 2787, 42332, 21970, 1161, 9052, 2152, 1848, 15651, 1058, 54918, 2416, 36221, 65932, 2158, 5897, 4223, 8694, 40683, 4285, 8677, 18579, 21971, 1264, 5737, 66409, 5079, 976, 50471, 65294, 910, 8954, 36, 54247, 11720, 35338, 55831, 50037, 12163, 68771, 5148, 1368, 2860, 1075, 55311, 26041, 1690, 1162, 24866, 65552, 34835, 23758, 9189, 19500, 26653, 537, 34542, 2722, 3166, 5746, 2182, 41374, 5745, 28203, 484, 3795, 2345, 55527, 36346, 48020, 780, 24554, 423, 1164, 35, 2514, 67113, 5165, 50676, 2350, 41071, 59422, 33500, 3045, 4360, 23474, 2721, 7119, 55404, 1163, 65080, 525, 1160, 2868, 67228, 356, 493, 9475, 527, 56177, 5830, 59780, 113, 7381]","[2343, 57321, 18640, 775, 17226, 2804, 1056, 1013, 24769, 64254, 137, 244, 8184, 77, 25579, 15651, 66156, 55305, 18264, 32242, 459, 2726, 220, 25344, 1449, 68294, 3823, 24775, 6378, 64944, 18000, 26238, 44950, 2377, 5230, 6921, 24103, 19069, 17801, 54919, 1074, 5228, 48021, 68789, 2786, 5114, 2845, 3155, 55510, 24124, 6769, 8394, 68040, 7308, 5658, 53097]","[711, 2081, 37332, 974, 2181, 4599, 64836, 718, 18449, 524, 310, 2348, 25810, 2166, 54212, 9377, 65393, 1142, 1644, 55960, 66320, 15540, 56241]"
14,29,"[30, 2957, 98, 120, 125, 102, 1321, 53, 260, 365, 69, 28, 324, 73]","H.G. Wells,Mary Elizabeth Braddon,Wilkie Collins,Jack London,Joseph Conrad,Louisa May Alcott,Marie Corelli,Mark Twain,Oliver Optic,Henry Rider Haggard,Arthur Conan Doyle,Nathaniel Hawthorne,Anthony Trollope,Frances Hodgson Burnett","[5745, 1630, 638, 1086, 2804, 2350, 35920, 506, 619, 52978, 8677, 102, 58558, 1044, 39162, 8188, 17731, 384, 40683, 34962, 41374, 15651, 74, 2874, 3499, 67237, 7894, 19500, 9487, 25344, 9504, 9258, 2349, 2722, 48020, 3795, 746, 4360, 66409, 170, 66156, 1013, 15540, 77, 54212, 1055, 5228, 6455, 155, 26238, 26653, 3409, 86, 9052, 61522, 8954, 48021, 14060, 215, 60900, 3178, 8184, 35485, 50471, 2347, 37332, 5302, 524, 976, 3190, 6921, 7183, 30100, 43092, 6378, 1058, 2514, 1586, 25725, 113, 15920, 57321, 2769, 8394, 61716, 18000, 1690, 40682, 1661, 21901, 220, 1264, 18449, 2841, 32242, 24631, 479, 5830, 36, 1164, 356, 25579, 2480, 2021, 7381, 3189, 7308, 12163, 1161, 7085, 67113, 2857, 9362, 718, 244, 18640, 493, 4653, 537, 8694, 1926, 1625, 1074, 9475, 1449, 3155, 4285, 7372, 5079, 451, 2786, 24775, 93, 68040, 775, 484, 3831, 23758, 14595, 5737, 3823, 5230, 1917, 66320, 1083, 6491, 974, 34542, 33500, 310, 2343, 137, 5148, 5165, 21970, 65552, 50037, 527, 4599, 9237, 30376, 1075, 514, 9257, 91, 888, 2158, 423, 2181, 11247, 1587, 3179, 26041, 910, 1368, 583, 3045, 4251, 5174, 24103, 59780, 3606, 2416, 1644, 1162, 53097, 24124, 9256, 18678, 25810, 17226, 711, 1622, 44950, 6769, 9251, 59422, 1142, 4605, 17801, 3166]","[21971, 1163, 24252, 8525, 2344, 9377, 5114, 3180, 35, 5658, 36221, 2166, 1047, 2377, 1711, 495, 9189, 459, 1550, 13152, 5231, 5746, 525, 54247, 7119, 2152, 15651, 64152, 2845, 1438, 9247, 64944, 28203, 219, 1837, 24866, 4394, 1848, 42332, 2787, 119, 2348, 5897, 1975, 460, 18579, 159, 35338, 11720, 23000, 1627, 2860, 24554, 1895, 2081, 2788]","[720, 38443, 68771, 3174, 23351, 2721, 1059, 18264, 5140, 7891, 1056, 1160, 2345, 9780, 57405, 4770, 2182, 2726, 780, 50676, 7893, 76, 146]"
14,30,"[28, 365, 98, 69, 73, 1057, 963, 1321, 53, 260, 593, 979, 102, 120]","Nathaniel Hawthorne,Henry Rider Haggard,Wilkie Collins,Arthur Conan Doyle,Frances Hodgson Burnett,Fergus Hume,Margaret Oliphant,Marie Corelli,Mark Twain,Oliver Optic,Bret Harte,John Kendrick Bangs,Louisa May Alcott,Jack London","[52060, 24775, 56177, 9257, 1438, 39682, 2726, 5079, 18881, 3190, 1587, 746, 34465, 25725, 59422, 21971, 18207, 19069, 537, 28069, 514, 976, 6491, 3180, 23474, 26653, 76, 40682, 20559, 53097, 1625, 4605, 60900, 6995, 2350, 506, 2182, 1661, 2279, 8184, 2166, 56241, 33623, 1711, 17226, 8694, 2193, 42332, 43092, 35302, 1449, 7894, 2788, 9256, 3823, 32242, 2349, 55510, 4285, 1163, 4251, 1622, 50471, 18449, 29890, 3795, 2867, 2857, 7119, 34835, 93, 2344, 1056, 66376, 2343, 3179, 4360, 2845, 9504, 2377, 5114, 68771, 41286, 2180, 2416, 33432, 15651, 8525, 63902, 65552, 4770, 1162, 2181, 7183, 2185, 5745, 2769, 2722, 23351, 38443, 65935, 2793, 484, 2514, 53744, 28629, 5830, 4946, 2804, 57321, 11521, 8377, 30376, 4930, 3169, 2721, 2841, 1848, 1086, 21901, 2345, 583, 460, 3499, 23758, 64152, 2178, 1161, 39871, 5746, 28006, 1160, 14595, 3606, 52978, 2874, 3189, 1074, 26063, 36336, 7085, 28203, 5737, 37332, 18579, 459, 25344, 55783, 1075, 44950, 2723, 66320, 888, 2712, 55511, 1044, 310, 1690, 59918, 2280, 2635, 5302, 5148, 55960, 2618, 24769, 1586, 48199, 8394, 1644, 24631, 1368, 3831, 2152, 40683, 74, 102, 155, 7891, 18264, 3178, 2786, 9487, 59780, 1837, 9258, 2711, 64944, 2286, 479, 1895, 4223, 244, 1926, 53583, 2868, 137, 24124, 2787, 6921, 52756]","[54212, 36346, 215, 13152, 41071, 2310, 48197, 77, 18678, 35374, 24554, 25810, 356, 26041, 1917, 2277, 10052, 55831, 3155, 4653, 146, 3324, 21970, 1627, 1975, 8188, 1164, 6769, 3162, 91, 2348, 2794, 119, 2081, 113, 8677, 15540, 86, 9237, 24130, 9780, 423, 711, 1550, 5165, 54841, 61716, 15920, 55305, 67113, 60018, 9251, 61522, 910, 2695, 170]","[24252, 36221, 12419, 1630, 5228, 2347, 4394, 55311, 59759, 3174, 55404, 11247, 15651, 384, 7893, 30853, 2858, 24866, 55155, 7372, 9247, 6455, 5174]"
14,31,"[125, 30, 120, 98, 1321, 102, 8949, 979, 53, 69, 324, 963, 365, 1057]","Joseph Conrad,H.G. Wells,Jack London,Wilkie Collins,Marie Corelli,Louisa May Alcott,James Grant,John Kendrick Bangs,Mark Twain,Arthur Conan Doyle,Anthony Trollope,Margaret Oliphant,Henry Rider Haggard,Fergus Hume","[74, 24130, 5745, 6455, 3190, 310, 711, 2021, 1644, 888, 525, 54920, 2721, 720, 244, 4223, 24103, 3324, 493, 40682, 8184, 11521, 35338, 10052, 59759, 7308, 5140, 36346, 64836, 2841, 1160, 55305, 159, 55155, 28203, 68294, 5737, 3179, 33432, 35, 60900, 2868, 66320, 5228, 1895, 5230, 1975, 451, 5746, 55404, 61716, 2347, 3166, 2722, 527, 3180, 2788, 35920, 495, 2804, 18640, 5114, 13152, 102, 220, 910, 48199, 9504, 14060, 2348, 68771, 66376, 28629, 41071, 91, 3045, 55511, 215, 2377, 53583, 65415, 11247, 52756, 4394, 2845, 18449, 1047, 65080, 76, 60018, 780, 54919, 1075, 68789, 57321, 68293, 1058, 1587, 3795, 1013, 2416, 974, 2158, 24769, 1044, 20559, 39871, 5658, 1711, 5079, 2618, 3189, 39682, 54212, 6995, 63902, 55179, 4251, 65932, 28006, 7381, 3169, 6378, 4360, 3606, 1059, 4770, 2166, 8525, 119, 2857, 2350, 1056, 7894, 54593, 5148, 12163, 2152, 3155, 5897, 26041, 8677, 5165, 66156, 33623, 3823, 53744, 55528, 1586, 18207, 36221, 718, 6921, 35374, 524, 619, 8377, 43092, 4653, 423, 4285, 19069, 17731, 8188, 3174, 2769, 1161, 64254, 170, 155, 30853, 65935, 1630, 2787, 4946, 2343, 1661, 55960, 19500, 537, 56241, 583, 55831, 1086, 55783, 23474, 3831, 67228, 39162, 40683, 6769, 25579, 1162, 54841, 7891, 1917, 1163, 1164, 4599, 33500, 23000]","[1083, 66409, 30100, 55510, 3499, 9780, 55527, 1142, 64152, 56177, 3409, 34465, 34835, 1074, 746, 48197, 1368, 1690, 219, 2349, 21971, 7893, 1055, 54918, 1264, 53097, 35302, 1848, 5830, 28069, 775, 8394, 3178, 58558, 18000, 86, 41286, 67113, 68790, 8694, 59780, 29890, 4930, 514, 356, 55311, 2344, 1449, 52060, 34962, 1625, 4605, 1622, 93, 2874, 65294]","[2786, 2480, 26063, 65393, 5174, 36, 21970, 38443, 2860, 1837, 59918, 18881, 59422, 2345, 61522, 1627, 2726, 3162, 5231, 54921, 638, 42332, 1438]"
