case_id,set_id,author_ids,author_names,train,test,val
14,28,"[28, 53, 365, 73, 260, 2957, 30, 1321, 963, 120, 102, 324, 593, 979]","Nathaniel Hawthorne,Mark Twain,Henry Rider Haggard,Frances Hodgson Burnett,Oliver Optic,Mary Elizabeth Braddon,H.G. Wells,Marie Corelli,Margaret Oliphant,Jack London,Louisa May Alcott,Anthony Trollope,Bret Harte,John Kendrick Bangs","[3189, 34962, 25725, 35485, 19500, 310, 54247, 4285, 3823, 1161, 1059, 39871, 7183, 48021, 40682, 3155, 2723, 1086, 67113, 1056, 2181, 215, 67237, 24130, 2786, 2416, 25810, 3162, 1013, 64944, 2787, 2726, 8694, 9237, 15651, 2695, 1264, 21901, 9052, 2180, 775, 1047, 35374, 7372, 159, 2788, 2841, 24631, 5302, 35302, 35338, 15540, 9251, 23000, 976, 91, 4251, 76, 5140, 2185, 50471, 3179, 113, 55155, 65935, 3045, 59422, 506, 25579, 1550, 384, 41286, 2860, 25344, 459, 1074, 14060, 3795, 20559, 5830, 23351, 39162, 8188, 3166, 2867, 780, 2377, 4394, 2721, 54841, 61522, 26041, 2712, 9362, 53583, 21970, 18000, 8377, 5228, 10052, 66320, 102, 52756, 36, 59918, 2166, 28629, 65552, 3169, 24866, 4653, 2793, 26238, 2158, 18449, 3831, 53097, 9247, 36336, 1164, 5230, 23758, 24124, 4930, 48020, 2182, 11521, 8184, 24252, 1449, 8954, 28069, 36221, 50676, 3190, 1162, 8677, 2280, 5174, 9475, 460, 119, 484, 4770, 1837, 7308, 34465, 2858, 6921, 18881, 93, 5746, 2277, 9487, 60900, 2286, 21971, 24103, 57405, 9189, 64152, 61716, 2769, 15920, 1848, 17226, 59759, 50037, 3324, 3409, 4360, 52060, 5231, 5897, 52978, 7085, 1926, 48197, 29890, 6769, 59780, 33500, 8525, 41374, 2514, 18264, 524, 58558, 28006, 711, 2722, 44950, 2874, 2310, 12419, 1163, 33432, 3499, 6455, 32242, 30376]","[30853, 2711, 5165, 514, 68771, 15651, 2279, 18579, 5745, 12163, 1044, 1690, 479, 5114, 11720, 746, 9257, 910, 2081, 26653, 4599, 66376, 7119, 28203, 48199, 66409, 24554, 40683, 18207, 7381, 68040, 53744, 3180, 2794, 3178, 137, 6995, 2152, 5737, 2178, 146, 718, 77, 1711, 3174, 18640, 2857, 5079, 57321, 33623, 60018, 30100, 24775, 35920, 34542, 9377]","[1160, 6491, 2804, 9256, 86, 35, 619, 39682, 1368, 2193, 18678, 2618, 74, 17801, 9780, 37332, 9258, 14595, 54212, 1075, 42332, 2635, 63902]"
14,29,"[120, 1321, 125, 365, 963, 324, 260, 28, 98, 8949, 102, 1177, 593, 2957]","Jack London,Marie Corelli,Joseph Conrad,Henry Rider Haggard,Margaret Oliphant,Anthony Trollope,Oliver Optic,Nathaniel Hawthorne,Wilkie Collins,James Grant,Louisa May Alcott,Mrs Henry Wood,Bret Harte,Mary Elizabeth Braddon","[2480, 5737, 25344, 2723, 1895, 1142, 26653, 53744, 5174, 42332, 54247, 5745, 1586, 1161, 41374, 1160, 1975, 61716, 2193, 3409, 583, 2712, 38832, 4285, 24866, 493, 26041, 4599, 711, 54919, 24124, 484, 6921, 7183, 68771, 1058, 34587, 19500, 58288, 77, 1917, 4394, 2788, 3499, 24103, 42200, 4360, 55527, 219, 48020, 8677, 1625, 39693, 28629, 5079, 5228, 67237, 36221, 2182, 40683, 21970, 1074, 30376, 64836, 2286, 9052, 55179, 18449, 68294, 32242, 5231, 619, 1711, 64254, 66156, 155, 44950, 1622, 58701, 65080, 4770, 29890, 28203, 40418, 2786, 1163, 1926, 58558, 24554, 3155, 4605, 33500, 65415, 17731, 52060, 1164, 1438, 48197, 8694, 53583, 7119, 8188, 39377, 36336, 2793, 12419, 66376, 527, 9257, 17801, 1587, 65393, 58774, 9475, 18640, 9189, 21971, 39692, 2166, 3831, 48199, 3823, 3045, 976, 54921, 18000, 57875, 9237, 1083, 1449, 7381, 59918, 15540, 68789, 2279, 2722, 8954, 23351, 2181, 2721, 9247, 18678, 1627, 5897, 1056, 5114, 23000, 50676, 6455, 1162, 2867, 495, 525, 14595, 8184, 2021, 67113, 18579, 2377, 24252, 3795, 3322, 55528, 9192, 54920, 57405, 58582, 54593, 58431, 215, 64944, 34542, 2857, 43092, 6769, 2695, 52978, 2280, 65552, 65935, 48021, 59759, 9256, 11720, 6378, 2152, 7894, 7893, 2277, 2787, 514, 24775, 638, 4653, 28006, 54841, 41286, 2635, 2841, 1848, 2178]","[11521, 888, 9362, 9377, 68040, 9780, 2310, 170, 746, 58086, 18264, 4251, 3166, 2858, 54918, 720, 310, 67228, 35485, 63902, 1630, 1055, 2416, 7085, 7372, 66320, 2081, 23758, 2185, 220, 5746, 36106, 59780, 2794, 68293, 52756, 3606, 40682, 1690, 974, 2158, 54212, 25579, 55155, 2860, 9258, 57321, 16798, 15627, 15920, 59422, 910, 65932, 5830, 5165, 21901]","[2769, 64152, 60018, 68790, 24631, 2726, 10052, 65294, 2180, 2804, 451, 5658, 9251, 1075, 26238, 2711, 1368, 30100, 53097, 5140, 7891, 58046, 50037]"
14,30,"[979, 2957, 125, 365, 69, 98, 324, 120, 1057, 53, 963, 73, 8949, 102]","John Kendrick Bangs,Mary Elizabeth Braddon,Joseph Conrad,Henry Rider Haggard,Arthur Conan Doyle,Wilkie Collins,Anthony Trollope,Jack London,Fergus Hume,Mark Twain,Margaret Oliphant,Frances Hodgson Burnett,James Grant,Louisa May Alcott","[76, 6378, 55305, 1055, 26063, 4946, 9189, 5745, 48197, 25725, 15651, 28203, 66156, 61522, 746, 18881, 155, 55528, 2377, 3162, 2857, 1630, 3179, 25579, 356, 28629, 974, 24130, 15651, 910, 506, 64254, 1586, 55527, 10052, 54593, 2152, 56177, 619, 60018, 1044, 2480, 113, 2348, 53744, 54212, 1142, 583, 4223, 2350, 59422, 146, 7891, 3166, 1075, 1975, 30100, 33500, 8394, 219, 8677, 4770, 2349, 65080, 6491, 8525, 525, 1163, 2343, 34835, 54920, 1848, 9475, 65393, 54919, 55511, 1627, 2769, 5228, 55831, 1690, 13152, 459, 93, 21970, 40683, 2874, 7381, 24103, 35302, 638, 48020, 1895, 9377, 91, 3409, 9780, 20559, 1086, 1056, 1711, 26041, 2345, 2166, 3178, 2804, 29890, 11521, 21971, 17226, 35374, 34465, 9504, 4930, 18640, 2158, 18000, 8188, 65294, 39682, 3180, 67237, 59918, 1083, 2514, 310, 19069, 41374, 66376, 34542, 3189, 1058, 1368, 2788, 1550, 1438, 493, 5174, 8694, 537, 6455, 59759, 17801, 11247, 55311, 7893, 54918, 57405, 28006, 41286, 8184, 7894, 64836, 53583, 11720, 68790, 8377, 3190, 2726, 9052, 3324, 68293, 1074, 4599, 23000, 26238, 527, 24769, 720, 244, 3499, 41071, 2845, 2868, 1644, 86, 50676, 55404, 68294, 63902, 6995, 2721, 2618, 1160, 2787, 25810, 50037, 56241, 1625, 4605, 2416, 28069, 460, 5231, 54921, 36221, 2722, 2344, 384, 33432, 1587]","[9362, 514, 9487, 5658, 23474, 1164, 2860, 50471, 215, 8954, 19500, 55960, 55155, 119, 1837, 2347, 67228, 39871, 3606, 55179, 495, 65932, 888, 43092, 5737, 2021, 3155, 170, 6769, 55783, 3174, 54841, 52756, 711, 479, 3169, 1661, 38443, 30853, 3795, 37332, 2786, 52060, 1162, 102, 68789, 68040, 451, 40682, 36346, 2841, 33623, 423, 5897, 35485, 5140]","[220, 65415, 5302, 54247, 65935, 5746, 60900, 1622, 57321, 1917, 48199, 1449, 1161, 74, 5148, 137, 18207, 3045, 48021, 17731, 55510, 5830, 58558]"
14,31,"[30, 28, 8949, 120, 1321, 1057, 102, 125, 53, 2957, 963, 73, 98, 979]","H.G. Wells,Nathaniel Hawthorne,James Grant,Jack London,Marie Corelli,Fergus Hume,Louisa May Alcott,Joseph Conrad,Mark Twain,Mary Elizabeth Braddon,Margaret Oliphant,Frances Hodgson Burnett,Wilkie Collins,John Kendrick Bangs","[525, 113, 2514, 48197, 65932, 1074, 55511, 54247, 63902, 28629, 4653, 76, 1895, 1627, 1059, 8377, 976, 2081, 28203, 93, 2726, 54921, 53744, 14060, 3178, 155, 68040, 23474, 54920, 5302, 310, 2152, 4946, 6378, 780, 2786, 30853, 36, 146, 91, 3162, 8694, 21971, 1587, 1142, 9251, 1013, 170, 495, 1164, 55960, 1264, 65294, 68789, 4285, 15651, 17226, 67113, 1630, 64254, 59918, 61522, 119, 25810, 7372, 1926, 4930, 29890, 9487, 17731, 7085, 36221, 61716, 6995, 32242, 50037, 68771, 9052, 41286, 55831, 2377, 18881, 21970, 3823, 1161, 60900, 1586, 67228, 3606, 55783, 8677, 1086, 18449, 55305, 35302, 9362, 1550, 219, 2804, 53583, 2182, 54919, 8954, 638, 37332, 48199, 718, 2788, 7894, 25725, 56177, 33623, 66156, 4223, 2181, 20559, 5658, 451, 17801, 48020, 26238, 746, 35920, 26063, 9475, 43092, 1975, 479, 5165, 215, 59780, 55179, 64152, 4394, 1837, 9247, 34835, 2868, 40682, 48021, 39682, 65393, 54593, 527, 7891, 1162, 974, 159, 41374, 1047, 4770, 55311, 42332, 11521, 55404, 1163, 506, 3174, 3795, 3189, 7119, 514, 28069, 33432, 25344, 4251, 64836, 7893, 1058, 52756, 66320, 68790, 1044, 2874, 3179, 52060, 60018, 24769, 8525, 7308, 6455, 65415, 59759, 34542, 1438, 26041, 9377, 18207, 583, 220, 35, 3324, 35338, 5737, 55155, 3499, 30376, 15651, 39162, 9258, 57321]","[6491, 56241, 67237, 4605, 1622, 1055, 460, 35485, 3190, 5230, 1625, 137, 54918, 2416, 50676, 2618, 2021, 35374, 1449, 36346, 34962, 55527, 10052, 3180, 384, 86, 74, 66376, 9256, 19069, 34465, 55528, 54212, 9189, 64944, 68293, 55510, 7183, 1083, 65935, 1160, 1075, 28006, 53097, 4360, 3169, 9257, 493, 5079, 8188, 5830, 524, 6921, 888, 775, 40683]","[459, 102, 39871, 12163, 2480, 24130, 9237, 720, 57405, 910, 3831, 41071, 50471, 1056, 77, 66409, 54841, 68294, 65080, 11720, 2787, 5114, 1917]"
14,32,"[69, 8949, 1057, 73, 1321, 260, 2957, 979, 102, 125, 963, 324, 120, 593]","Arthur Conan Doyle,James Grant,Fergus Hume,Frances Hodgson Burnett,Marie Corelli,Oliver Optic,Mary Elizabeth Braddon,John Kendrick Bangs,Louisa May Alcott,Joseph Conrad,Margaret Oliphant,Anthony Trollope,Jack London,Bret Harte","[56177, 52756, 18207, 24103, 25810, 2158, 54593, 55311, 8694, 65294, 5737, 495, 6378, 11247, 18678, 17801, 484, 39871, 67237, 24866, 460, 219, 619, 23474, 2344, 5658, 10052, 6921, 8188, 2480, 17226, 15920, 21970, 55179, 24775, 4394, 26653, 6995, 6491, 746, 1083, 537, 1161, 54841, 60018, 35485, 514, 66376, 1055, 2514, 11521, 18881, 1163, 2180, 5140, 2286, 26041, 24130, 34835, 23000, 48021, 68790, 4653, 5148, 1550, 54247, 2377, 5114, 64836, 4946, 2845, 13152, 493, 21901, 2348, 384, 506, 1075, 2788, 1142, 9475, 451, 5231, 26238, 8677, 55783, 423, 9487, 35374, 65932, 9504, 56241, 2277, 48197, 24252, 2343, 53744, 30853, 28069, 57405, 2350, 18449, 2193, 2178, 26063, 54919, 59759, 68789, 44950, 720, 4930, 4599, 24124, 61716, 19500, 2310, 53097, 2794, 68040, 2618, 40683, 4285, 12419, 5165, 65393, 54920, 48199, 3823, 54212, 33623, 41071, 65935, 2280, 527, 5897, 1449, 479, 2726, 50471, 215, 36346, 2185, 65552, 244, 9189, 23351, 3045, 25579, 9052, 137, 15540, 2793, 18000, 4770, 220, 113, 2416, 8394, 66320, 3162, 5830, 9377, 40682, 8377, 1164, 35302, 68293, 2345, 29890, 28203, 2712, 9362, 7381, 55528, 2347, 2279, 2804, 67113, 65415, 3795, 36336, 1074, 55960, 8954, 3831, 52060, 55404, 68771, 310, 54918, 25725, 55155, 24769, 67228, 3409, 28629, 37332, 4223, 24631, 974, 6455]","[55305, 58558, 14595, 64254, 2786, 5079, 4360, 53583, 2868, 24554, 20559, 3324, 910, 55511, 23758, 459, 54921, 2858, 4251, 15651, 57321, 2711, 2787, 2349, 1644, 638, 2695, 50037, 21971, 28006, 18640, 39682, 17731, 1058, 36221, 55527, 59918, 146, 64152, 1160, 3166, 18264, 2723, 65080, 41286, 1661, 1056, 41374, 55510, 5302, 30100, 525, 34465, 48020, 34542, 356]","[18579, 42332, 66156, 3499, 1162, 2152, 33500, 33432, 59780, 63902, 2635, 2860, 2021, 68294, 19069, 11720, 55831, 52978, 3169, 15651, 38443, 2867, 50676]"
14,33,"[69, 30, 365, 979, 28, 125, 53, 120, 963, 1321, 324, 8949, 98, 102]","Arthur Conan Doyle,H.G. Wells,Henry Rider Haggard,John Kendrick Bangs,Nathaniel Hawthorne,Joseph Conrad,Mark Twain,Jack London,Margaret Oliphant,Marie Corelli,Anthony Trollope,James Grant,Wilkie Collins,Louisa May Alcott","[64152, 60018, 7308, 32242, 5079, 35302, 3795, 2860, 356, 12163, 780, 4394, 3045, 1161, 4605, 1164, 5830, 40682, 7119, 5230, 25344, 35, 4360, 3169, 718, 68294, 1160, 7085, 64836, 2081, 2857, 1013, 3499, 2182, 2722, 30376, 61522, 159, 1438, 18881, 7381, 65294, 65935, 220, 34962, 888, 6921, 1975, 1162, 54920, 4251, 54921, 8525, 4285, 2166, 33500, 28629, 638, 2181, 54918, 65415, 5140, 9237, 1142, 6769, 39871, 6995, 8377, 2377, 68790, 5745, 4599, 215, 18000, 26041, 3174, 64254, 711, 495, 66156, 5897, 2845, 9780, 23000, 1895, 43092, 2347, 4653, 3409, 720, 59918, 28203, 28069, 21971, 2480, 3823, 5165, 2349, 2350, 18207, 1690, 21970, 66376, 30853, 170, 14060, 1630, 493, 9251, 2726, 54919, 36, 775, 2721, 52060, 1163, 1059, 54212, 33432, 67113, 619, 3190, 6378, 11247, 4770, 6455, 36221, 1625, 119, 2788, 65393, 64944, 102, 1083, 2769, 3162, 93, 1644, 1627, 74, 63902, 66409, 54841, 976, 65932, 48197, 1926, 2874, 35374, 20559, 10052, 1848, 3189, 7891, 8188, 61716, 8394, 91, 537, 1837, 3831, 1047, 525, 65080, 42332, 155, 1587, 53583, 2416, 8677, 38443, 1056, 9247, 59759, 5228, 1074, 11521, 8694, 5737, 3606, 66320, 451, 39682, 55155, 13152, 219, 9256, 2348, 3180, 3178, 25579, 34465, 19500, 3155, 5658, 5148, 5231, 1711, 55528, 17731, 1661]","[9257, 1044, 2343, 7183, 1264, 76, 24103, 33623, 310, 59780, 244, 1058, 2804, 1586, 48199, 4930, 68771, 77, 24130, 55527, 3179, 514, 59422, 8184, 2618, 2152, 527, 41286, 1086, 1055, 2345, 67228, 2344, 18640, 3166, 29890, 1075, 68293, 5114, 7894, 7893, 1917, 55179, 1449, 53097, 7372, 58558, 35338, 28006, 1368, 39162, 2787, 524, 974, 2841, 2786]","[423, 2021, 68789, 57321, 9504, 1622, 18449, 30100, 746, 5746, 60900, 35920, 53744, 583, 40683, 2158, 910, 86, 5174, 52756, 9258, 54593, 3324]"
14,34,"[102, 98, 69, 1321, 979, 73, 28, 1177, 8949, 1057, 2957, 963, 365, 120]","Louisa May Alcott,Wilkie Collins,Arthur Conan Doyle,Marie Corelli,John Kendrick Bangs,Frances Hodgson Burnett,Nathaniel Hawthorne,Mrs Henry Wood,James Grant,Fergus Hume,Mary Elizabeth Braddon,Margaret Oliphant,Henry Rider Haggard,Jack London","[1161, 9475, 4770, 55305, 67228, 18881, 25725, 58774, 18449, 55510, 711, 41374, 2857, 35485, 155, 65932, 64836, 56177, 514, 48021, 28069, 9256, 63902, 64944, 6921, 9258, 310, 66320, 37332, 479, 48199, 7119, 1644, 1690, 55528, 7891, 54247, 39682, 2845, 35374, 34835, 53744, 65294, 68790, 13152, 4251, 40682, 5745, 54920, 1438, 3324, 34465, 16798, 17226, 24130, 3499, 21970, 459, 8188, 4360, 9377, 9189, 65393, 910, 2841, 4930, 11521, 39693, 64254, 39871, 4394, 9247, 2721, 15627, 57405, 26041, 40418, 58288, 68040, 55404, 3169, 43092, 1661, 1926, 58701, 10052, 113, 4605, 8377, 24769, 55960, 2787, 11720, 55511, 9487, 4223, 5737, 54593, 170, 1056, 34542, 3322, 42200, 7372, 58582, 4653, 52060, 66376, 35302, 9251, 36221, 137, 36346, 8184, 29890, 2343, 9504, 11247, 8954, 2350, 52756, 25810, 2769, 1848, 7183, 57321, 384, 4285, 5148, 2377, 57875, 38443, 28006, 1630, 77, 28203, 39377, 65415, 40683, 5114, 5746, 8694, 5302, 8394, 59918, 244, 1074, 26063, 1163, 59759, 2722, 33432, 2786, 9237, 9362, 6995, 1917, 1625, 7085, 1627, 7893, 2344, 3155, 356, 2152, 54919, 3831, 68294, 888, 17801, 54841, 146, 58086, 3823, 50471, 1449, 2416, 2166, 9257, 64152, 1162, 41071, 5165, 1895, 2804, 42332, 32242, 23474, 38832, 55831, 506, 1975, 68789, 55179, 2514, 2348, 68771, 53583, 1164, 1368, 9780]","[26238, 67113, 58431, 1550, 60018, 58046, 5228, 20559, 25344, 746, 67237, 7894, 215, 6491, 55155, 48020, 15651, 61716, 9192, 54921, 55783, 18207, 1587, 30853, 1711, 53097, 2868, 8677, 28629, 1160, 1622, 21971, 55311, 30376, 2181, 6769, 2349, 54918, 2726, 65935, 5830, 50676, 5174, 423, 460, 33623, 68293, 2347, 3606, 36106, 4946, 2788, 2345, 5079, 976, 65080]","[59422, 1586, 56241, 9052, 59780, 55527, 537, 50037, 54212, 6455, 3795, 39692, 34587, 1075, 3162, 2618, 2182, 41286, 15651, 19069, 583, 48197, 2081]"
14,35,"[593, 324, 1057, 73, 53, 30, 963, 28, 2957, 979, 120, 1321, 1177, 365]","Bret Harte,Anthony Trollope,Fergus Hume,Frances Hodgson Burnett,Mark Twain,H.G. Wells,Margaret Oliphant,Nathaniel Hawthorne,Mary Elizabeth Braddon,John Kendrick Bangs,Jack London,Marie Corelli,Mrs Henry Wood,Henry Rider Haggard","[55311, 26238, 12163, 54247, 35920, 5897, 65935, 34465, 48020, 4223, 25725, 7119, 718, 2874, 17801, 9377, 1044, 3045, 11521, 19500, 8377, 1047, 5079, 20559, 2695, 34542, 3174, 5745, 30376, 41071, 58431, 59422, 59759, 4930, 1550, 2193, 30853, 1264, 53097, 2178, 76, 93, 11720, 24769, 3179, 2794, 119, 24130, 33432, 2279, 68771, 34962, 619, 53744, 5737, 524, 2152, 2868, 2377, 910, 9257, 780, 4653, 16798, 52060, 5230, 29890, 58086, 18000, 67113, 55960, 7372, 3409, 18881, 36346, 2286, 506, 2858, 68040, 9251, 42200, 66409, 8184, 384, 77, 36106, 39693, 59780, 15651, 2867, 24103, 1690, 310, 23474, 5174, 7183, 9237, 7308, 60018, 61716, 66376, 2841, 2180, 60900, 12419, 1837, 35, 39377, 1160, 3155, 57405, 56241, 35302, 459, 23000, 56177, 2712, 86, 2181, 8954, 2514, 21970, 64152, 9487, 3831, 9052, 55404, 38832, 41374, 35374, 1086, 9258, 58288, 10052, 1075, 33500, 5114, 1368, 15651, 53583, 1848, 39682, 2416, 1449, 50471, 5746, 3178, 2158, 9256, 17226, 18449, 4946, 25810, 6491, 2857, 42332, 58701, 30100, 1926, 57875, 28069, 3180, 2769, 58582, 9247, 21971, 34587, 4394, 39871, 5140, 479, 55783, 6769, 1164, 1161, 3169, 215, 7381, 34835, 50037, 2793, 14060, 48197, 6921, 1163, 52756, 32242, 36336, 5228, 9192, 2722, 2185, 1059, 25579, 3190, 48199, 2723, 18207, 54841, 113, 67237]","[35338, 40418, 28629, 746, 1056, 9362, 3823, 159, 55305, 9475, 9780, 55155, 146, 3189, 5302, 4360, 1074, 48021, 18640, 2166, 2081, 460, 33623, 58558, 66320, 37332, 7085, 39692, 59918, 2635, 25344, 5231, 2721, 74, 2618, 2711, 6995, 3322, 9189, 2280, 4285, 2277, 55831, 1013, 4599, 55510, 3324, 102, 26063, 15627, 711, 91, 39162, 2182, 1162, 41286]","[137, 55511, 4251, 2310, 775, 58774, 2860, 19069, 50676, 5165, 36, 35485, 6455, 976, 61522, 1711, 8525, 3166, 28006, 64944, 63902, 3162, 58046]"
14,36,"[1321, 2957, 53, 30, 963, 28, 69, 120, 593, 979, 8949, 365, 98, 1057]","Marie Corelli,Mary Elizabeth Braddon,Mark Twain,H.G. Wells,Margaret Oliphant,Nathaniel Hawthorne,Arthur Conan Doyle,Jack London,Bret Harte,John Kendrick Bangs,James Grant,Henry Rider Haggard,Wilkie Collins,Fergus Hume","[1163, 1056, 48199, 56177, 52060, 65294, 55155, 68790, 6921, 77, 7894, 35374, 2180, 2344, 3155, 2152, 7183, 4394, 7085, 64152, 41374, 5746, 36, 55404, 36336, 3174, 3823, 59780, 68771, 4946, 3324, 310, 55305, 67228, 68294, 26238, 888, 2794, 102, 4251, 2841, 10052, 65415, 34962, 1013, 43092, 2845, 25344, 19069, 32242, 2874, 2377, 2857, 35, 53097, 1264, 2347, 26063, 1627, 5174, 2310, 55511, 86, 2343, 2867, 2279, 53744, 537, 29890, 14060, 2618, 244, 67237, 11720, 8184, 2178, 583, 5745, 4930, 18207, 54918, 1587, 59918, 2711, 1917, 18881, 54593, 3169, 2416, 55528, 215, 48020, 33623, 1162, 8377, 68040, 6455, 54919, 28069, 55311, 7891, 30853, 1586, 9504, 5230, 2193, 1837, 65393, 54841, 54921, 3179, 3180, 2349, 35485, 2769, 1059, 3162, 39162, 23474, 1161, 2185, 76, 91, 7119, 9237, 36346, 59422, 54247, 2181, 2858, 356, 9251, 1086, 746, 38443, 55179, 775, 34465, 12163, 61716, 9256, 56241, 60900, 93, 2722, 3606, 1895, 34542, 9258, 11521, 1625, 12419, 1047, 48197, 9362, 8394, 41071, 2280, 59759, 30376, 4285, 65935, 1075, 2868, 2182, 61522, 18449, 50676, 5165, 64254, 11247, 66320, 7308, 6769, 64944, 9475, 17801, 1926, 2345, 711, 910, 66409, 423, 1848, 1044, 9780, 41286, 1975, 119, 1622, 155, 3831, 4653, 9052, 68293, 2286, 54920, 6995, 53583, 24769, 1074]","[3178, 64836, 1368, 39682, 3190, 35302, 74, 52756, 170, 50037, 42332, 2712, 2348, 65932, 9257, 2723, 780, 5114, 33432, 2350, 20559, 8954, 66376, 13152, 4360, 2635, 57405, 5737, 55960, 67113, 1630, 68789, 28006, 1164, 3189, 524, 5228, 2166, 1661, 55783, 1449, 63902, 2277, 55831, 9247, 34835, 65080, 718, 7893, 1438, 9377, 35920, 7372, 2081, 1690, 1160]","[1644, 39871, 48021, 4223, 35338, 2721, 2793, 28629, 1711, 9189, 21971, 2695, 5079, 55527, 159, 4605, 24130, 976, 21970, 60018, 5148, 8525, 55510]"
14,37,"[365, 53, 1177, 979, 28, 30, 2957, 260, 8949, 125, 120, 593, 963, 73]","Henry Rider Haggard,Mark Twain,Mrs Henry Wood,John Kendrick Bangs,Nathaniel Hawthorne,H.G. Wells,Mary Elizabeth Braddon,Oliver Optic,James Grant,Joseph Conrad,Jack London,Bret Harte,Margaret Oliphant,Frances Hodgson Burnett","[24554, 638, 2711, 219, 59759, 29890, 8954, 54919, 137, 711, 24130, 65415, 54841, 9475, 2310, 2193, 2280, 9237, 2279, 59422, 2769, 54593, 1711, 24866, 5737, 36, 102, 384, 9247, 35374, 527, 720, 18207, 2618, 52060, 53744, 58774, 3174, 1368, 64944, 2841, 1926, 3155, 68789, 113, 525, 18678, 2185, 1058, 34962, 9377, 1160, 12163, 50037, 2723, 479, 11720, 26238, 34542, 55528, 3189, 159, 21901, 3322, 8377, 58086, 7308, 57875, 9251, 42200, 15627, 4930, 15651, 17731, 93, 64836, 58288, 460, 9052, 55155, 459, 30853, 91, 25810, 2794, 52756, 746, 33432, 15651, 1086, 5302, 24775, 9780, 1074, 44950, 15920, 1059, 66409, 48199, 3179, 10052, 1264, 25725, 32242, 15540, 50471, 1550, 7372, 28006, 5228, 7085, 2416, 58431, 48020, 34465, 2377, 493, 2178, 9258, 66156, 2277, 54920, 484, 3180, 1163, 48021, 2858, 8525, 68293, 2635, 5174, 35920, 76, 14060, 3324, 37332, 18881, 34587, 2286, 40418, 9189, 1837, 2166, 310, 18579, 52978, 67228, 9256, 506, 718, 7119, 976, 54921, 65552, 39162, 974, 20559, 1164, 54918, 2695, 39377, 2021, 53583, 41374, 1056, 60900, 24252, 26653, 55527, 77, 59918, 25344, 6995, 1047, 775, 1044, 1075, 451, 65935, 2722, 495, 65932, 66376, 5745, 1162, 3169, 2721, 6455, 65393, 39692, 58046, 17801, 68040, 910, 1161, 35338, 2182, 38832, 5658, 3190, 63902]","[17226, 16798, 220, 2514, 119, 6491, 30376, 48197, 54247, 5230, 36106, 61522, 780, 8184, 2793, 1449, 35, 2480, 1083, 39871, 9257, 3178, 7183, 21970, 28629, 2081, 2712, 2180, 35302, 65080, 1848, 14595, 68294, 18264, 23351, 33623, 1055, 1013, 5746, 65294, 35485, 9487, 67237, 74, 21971, 58582, 9362, 39693, 55179, 60018, 11521, 23758, 36336, 28069, 2857, 2152]","[50676, 1690, 215, 24631, 86, 57405, 3162, 64254, 2874, 39682, 6378, 58701, 12419, 146, 6769, 68790, 41286, 24124, 524, 2181, 1142, 9192, 2867]"
